objectid,name,line,latitude,longitude
1113,Bedford Ave & Lafayette Ave at NW corner,G,40.689500001301035,-73.955352999428
1114,Bedford Ave & Lafayette Ave at SW corner,G,40.68933000050203,-73.9553179998157
1115,Broadway & 238th St at NE corner (exit only),1,40.88486800117124,-73.90059799968728
1116,Broadway & 231st St at SE corner,1,40.87869400054637,-73.90482099987517
1117,Broadway & 231st St at NE corner,1,40.879091000692206,-73.90453799962896
1118,Broadway & 225th St at SE corner,1,40.874308000722706,-73.90979499943771
1119,10th Ave & 215th St at SE corner,1,40.86931500046094,-73.9152159995194
1120,10th Ave & 207th St at SE corner,1,40.86423000111228,-73.91895099988385
1121,Broadway & 168th St at SW corner,A-C-1,40.84085900054708,-73.94020900036014
1122,,A-C-1,40.84102400098721,-73.94008300036529
1123,Broadway & 157th St at SE corner,1,40.83386000111714,-73.94461999985606
1124,Broadway & 157th St at SE corner,1,40.83383200099822,-73.94475299973129
1125,Broadway & 145th St at SW corner,1,40.82619900071818,-73.95039199974158
1126,Broadway & 145th St at NW corner,1,40.82651300066238,-73.95016199968677
1127,Broadway & 137th St at NE corner,1,40.821454001095525,-73.95385599951909
1128,Broadway & 137th St at NE corner,1,40.82139100076987,-73.95390599966395
1129,Broadway & 115th St at SE corner (exit only),1,40.807535000563774,-73.96401299964685
1130,Broadway & Cathedral Pkwy at SE corner,1,40.80392600075142,-73.96664699989607
1131,Broadway & Cathedral Pkwy at NE corner,1,40.80425700105886,-73.96642200016069
1132,Broadway & 95th St at N corner,1-2-3,40.79432900130719,-73.97204199949016
1133,Broadway & 86th St at SE corner,1,40.78807300127442,-73.97628800043398
1134,Broadway & 86th St at NE corner,1,40.788272001124426,-73.97608299956835
1135,Broadway & 79th St at SE corner,1,40.783620000711345,-73.97991000008534
1136,Broadway & 79th St at NE corner,1,40.78398500069542,-73.9796620001995
1137,Broadway & 72nd St at SE corner,1-2-3,40.77858500064,-73.98192299949491
1138,Broadway & 66th St at SE corner,1,40.77353600132632,-73.98200600030572
1139,Broadway & 66th St at SE corner,1,40.773457000797144,-73.98200399967317
1140,Broadway & 66th St at SE corner,1,40.773682001260006,-73.98201499997326
1141,Broadway & 60th St at SW corner,A-B-C-D-1,40.76877700071414,-73.98210599962013
1142,Columbus Circle & 59th St at SE corner,A-B-C-D-1,40.769227000573665,-73.9824000005264
1143,Columbus Circle & 59th St at SE corner,A-B-C-D-1,40.76936500060315,-73.98239199982025
1144,Broadway & 50th St at SW corner,1,40.76143200091684,-73.98437000022788
1145,Broadway & 50th St at NW corner,1,40.761561001093966,-73.98415400029317
1146,7th Ave & 40th St at SW corner,A-C-E-N-Q-R-S-1-2-3-7,40.75469100126269,-73.98806700011104
1147,7th Ave & 40th St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,40.7545680013356,-73.9878269994692
1148,7th Ave & 41st St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,40.75555400110353,-73.98767899988253
1149,Broadway & 42nd St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,40.755575001330804,-73.98631100000631
1150,7th Ave & 32nd St at NE corner,1-2-3,40.749656001218646,-73.99113000035294
1151,7th Ave & 33rd St at SE corner,1-2-3,40.75007700130053,-73.99081999975235
1152,7th Ave & 33rd St at NE corner,1-2-3,40.75028300087492,-73.9906499994932
1153,7th Ave & 33rd St at NE corner,1-2-3,40.75031300049931,-73.990853999749
1154,7th Ave & 33rd St at NW corner,1-2-3,40.75047600062494,-73.99125400045692
1155,7th Ave & 34th St at SW corner,1-2-3,40.75098200069435,-73.99089900046182
1156,7th Ave & 34th St at NW corner,1-2-3,40.751187001268214,-73.99079100029651
1157,7th Ave & 28th St at SW corner,1,40.74726400063449,-73.99361099953936
1158,7th Ave & 28th St at NW corner,1,40.747392001059836,-73.99351000009723
1159,7th Ave & 27th St at NW corner (exit only),1,40.74678700117635,-73.99395500050252
1160,7th Ave & 27th St at NE corner (exit only),1,40.746594000967676,-73.99355500047805
1161,7th Ave & 23rd St at SW corner,1,40.74401700082124,-73.99590099950177
1162,7th Ave & 23rd St at NW corner,1,40.744313001345226,-73.99581100055414
1163,7th Ave & 18th St at SW corner,1,40.741081001277344,-73.99810500037108
1164,7th Ave & 18th St at NW corner,1,40.74120600129599,-73.99803499940815
1165,7th Ave & 18th St at NW corner (exit only),1,40.741783001050194,-73.99755700045185
1166,7th Ave & 18th St at NE corner (exit only),1,40.74161700058918,-73.99719699989045
1167,7th Ave & 14th St at SE corner,F-L-M-1-2-3,40.738358001202634,-73.99965599954568
1168,7th Ave & 13th St at NW corner (exit only),F-L-M-1-2-3,40.73801300062376,-74.00032900003296
1169,7th Ave & 12th St at NW corner,F-L-M-1-2-3,40.73738800095459,-74.0008150001139
1170,7th Ave & 12th St at NE corner,F-L-M-1-2-3,40.737197000982015,-74.00040000023115
1171,7th Ave & Christopher St at SW corner,1,40.73351500098239,-74.003146999488
1172,7th Ave & Christopher St at SW corner,1,40.73346700131849,-74.00307600051975
1173,7th Ave & Christopher St at NW corner,1,40.73363400107352,-74.00312299972714
1174,7th Ave & Christopher St at NW corner,1,40.733652000840344,-74.00300599946266
1175,Varick St & King St at SE corner,1,40.727739001345725,-74.00530500049017
1176,Varick St & King St at NE corner,1,40.72798900094308,-74.00525799973039
1177,Varick St & King St at SW corner,1,40.72784000068171,-74.00568100016042
1178,Varick St & King St at NW corner,1,40.7279830011965,-74.0056500002372
1179,Varick St & Houston St at SW corner,1,40.72856100075978,-74.00553999961413
1180,Varick St & Houston St at NW corner,1,40.72868600057189,-74.00551699955352
1181,Canal St & Varick St at NW corner,1,40.722932000510355,-74.00662000043373
1182,Canal St & Varick St at NW corner,1,40.72287800098192,-74.00651799991041
1183,Varick St & North Moore St at NE corner (exit only),1,40.71991800134944,-74.00662000050136
1184,Varick St & Franklin St at SW corner,1,40.71896500066248,-74.00712099990209
1185,Varick St & Franklin St at NW corner,1,40.71925100106121,-74.00705800004816
1186,Varick St & North Moore St at NW corner (exit only),1,40.71988800093658,-74.00692499992861
1187,Greenwich St & Morris St at NW corner,1,40.70649300060878,-74.01431899947436
1188,Greenwich St & Morris St at NE corner,1,40.706527001239266,-74.01414400015977
1189,Greenwich St & Morris St at NE corner,1,40.70659700064449,-74.01411499966467
1190,Greenwich St & Rector St at SW corner (exit only),1,40.707564000576994,-74.01385299985863
1191,William St & Cedar St at NW corner,2-3,40.70743100046886,-74.00877800023208
1192,William St & Wall St at SW corner,2-3,40.706385000547535,-74.00965799978296
1193,William St & Wall St at SE corner,2-3,40.70627200118132,-74.00944699955568
1194,William St & Pine St at SE corner,2-3,40.70675500088659,-74.00880400023979
1195,Bridge St & Fulton St at NE corner,2-3,40.69093100048398,-73.9852500001838
1196,Bridge St & Fulton St at NW corner,2-3,40.69097200083988,-73.98544800048133
1197,Elm Pl & Fulton St at SW corner,2-3,40.690025000956666,-73.98424800026095
1198,Flatbush Ave & Livingston St at NE corner,2-3-4-5,40.68824300060318,-73.98035600012008
1199,Flatbush Ave & Livingston St at NE corner,2-3-4-5,40.688085000580394,-73.98024299985435
1200,Flatbush Ave & Bergen St at SW corner,2-3,40.68083200082099,-73.97553400018866
1201,Flatbush Ave & Bergen St at SW corner,2-3,40.68070900083669,-73.97524099996902
1202,Flatbush Ave & Bergen St at NW corner,2-3,40.68095100077339,-73.97544800027202
1203,Schenectady Ave & Eastern Pkwy at SE corner,3-4,40.66883800128309,-73.93423899960264
1204,Schenectady Ave & Eastern Pkwy at NE corner,3-4,40.669102000538764,-73.93421299970717
1205,Nostrand Ave & Parkside Ave at SW corner,2-5,40.65617100046502,-73.95034600026702
1206,Nostrand Ave & Church Ave at SW corner,2-5,40.65064000068938,-73.9496770001429
1207,Nostrand & Church at SW corner,2-5,40.65071700131702,-73.94974100022326
1208,Nostrand Ave & Church Ave at NW corner,2-5,40.65089400058906,-73.9498189998649
1209,Nostrand Ave & Church Ave at NW corner,2-5,40.65096900116134,-73.94971399947765
1210,Nostrand Ave & Beverly Rd at SW corner,2-5,40.64501600126061,-73.94921299950666
1211,Nostrand Ave & Newkirk Ave at SW corner,2-5,40.639883000832654,-73.94870100017269
1212,Nostrand Ave & Avenue H at NE corner,2-5,40.63184500126443,-73.94766499945733
1213,Nostrand Ave & Flatbush Ave at NW corner,2-5,40.63327000128969,-73.94792900031949
1214,Nostrand Ave & Flatbush Ave at NW corner,2-5,40.633297000831114,-73.9478360004305
1215,Hunts Point Ave & 163rd St at SW corner (exit only),6,40.82061400058818,-73.89151900041573
1216,Southern Blvd & Longwood Ave at SE corner,6,40.81613700079582,-73.89613300047316
1217,Southern Blvd & Longwood Ave at NE corner,6,40.816367001088565,-73.89592400025599
1218,Southern Blvd & 149th St at SE corner,6,40.811887001097396,-73.904145000311
1219,Southern Blvd & 149th St at NE corner,6,40.81202700134684,-73.90386900051296
1220,Southern Blvd & St Mary's St at SE corner,6,40.808030000732025,-73.90771999961844
1221,Southern Blvd & St Mary's St at NE corner,6,40.8083400011929,-73.90761799947106
1222,Cypress Ave & 138th St at SW corner,6,40.80517100105216,-73.9139330000075
1223,Cypress Ave & 138th St at SE corner,6,40.805047000647775,-73.91352400037191
1224,Brook Ave & 138th St at SW corner,6,40.80746700051823,-73.91944800009813
1225,Brook Ave & 138th St at SE corner,6,40.807355001073596,-73.91921899988068
1226,3rd Ave & 138th St at NE corner,6,40.81083100045451,-73.92665499978928
1227,Lincoln Ave & 138th St at SE corner,6,40.81071200082855,-73.92705000033529
1228,Lincoln Ave & 138th St at SE corner,6,40.81063800107811,-73.92688300011714
1229,Jerome Ave & Mosholu Pkwy at SW corner,4,40.87950300105122,-73.88513800040542
1230,Jerome Ave & Mosholu Pkwy at SE corner,4,40.87934300106913,-73.88488000023561
1231,River Ave & 161st St at SE corner,B -D-4,40.82768500112994,-73.92584200040825
1232,River Ave & 161st St at SW corner,B -D-4,40.82775900107174,-73.92610000008818
1233,River Ave & 161st St at NW corner,B -D-4,40.827942000456794,-73.92599999972832
1234,River Ave & 161st St at NE corner,B -D-4,40.82785400132319,-73.92574500013875
1235,Grand Concourse & 149th St at SW corner,2-4-5,40.8182590009951,-73.92765900041687
1236,Grand Concourse & 149th St at SW corner,2-4-5,40.81837300132654,-73.92760900052086
1237,Lexington Ave & 116th St at SE corner,6,40.79840400125912,-73.94164699997212
1238,Lexington Ave & 116th St at NE corner,6,40.798742001285206,-73.9414060002924
1239,Lexington Ave & 110th St at SE corner,6,40.79468200104674,-73.94431900056149
1240,Lexington Ave & 110th St at NE corner,6,40.79481100120037,-73.94423500040841
1241,Lexington Ave & 86th St at NE corner,4-5-6,40.77966100064676,-73.9553019999494
1242,Lexington Ave & 86th St at NE corner,4-5-6,40.779577000782254,-73.95530400031528
1243,Lexington Ave & 86th St at SE corner,4-5-6,40.779284000590486,-73.95544299958826
1244,Lexington Ave & 86th St at SE corner,4-5-6,40.77933000071533,-73.95554499951028
1245,Lexington Ave & 77th St at SE corner,6,40.7735260006353,-73.95973399983355
1246,Lexington Ave & 77th St at NE corner,6,40.77363100096022,-73.95965899972842
1247,Lexington Ave & 77th St at SE corner,6,40.773493000685555,-73.95965900040957
1248,Lexington Ave & 77th St at NE corner,6,40.77360300115123,-73.95957799994027
1249,Lexington Ave & 60th St at SE corner,N-Q-R-4-5-6,40.76266000061229,-73.96762499981706
1250,Lexington Ave & 59th St at NW corner,N-Q-R-4-5-6,40.76241400093202,-73.968371000575
1251,Lexington Ave & 59th St at SW corner,N-Q-R-4-5-6,40.7622660011145,-73.9684790005808
1252,Lexington Ave & 60th St at NE corner,N-Q-R-4-5-6,40.762835000864754,-73.96755400043817
1253,Lexington Ave & 59th St at SE corner,N-Q-R-4-5-6,40.76206900072239,-73.96801600001412
1254,Lexington Ave & 50th St at NW corner,E-M-6,40.75668600117071,-73.97250999977481
1255,Lexington Ave & 51st St at SE corner,E-M-6,40.75699900075318,-73.97180300055182
1256,Lexington Ave & 51st St at NE corner,E-M-6,40.757126000498246,-73.97172100033247
1257,Lexington Ave & 51st St at SE corner,E-M-6,40.75696400102354,-73.97171200028484
1258,Lexington Ave & 51st St at NE corner,E-M-6,40.75705900087207,-73.97157000031955
1259,Park Ave & 42nd St at SE corner,GS-4-5-6-7,40.75174100120391,-73.97769099950989
1260,Park Ave & 42nd St at SE corner,GS-4-5-6-7,40.751653000461964,-73.97775299946429
1261,Lexington Ave & 42nd St at SW corner,GS-4-5-6-7,40.75135200106425,-73.97639599941296
1262,Park Ave & 42nd St at SE corner,GS-4-5-6-7,40.7516470010816,-73.97738200038786
1263,Park Ave & 32nd St at SE corner,6,40.74558500100978,-73.98219799966871
1264,Park Ave & 32nd St at SE corner,6,40.74564100049616,-73.98210299965778
1265,Park Ave & 33rd St at SW corner,6,40.74644700116069,-73.98214699998886
1266,Park Ave & 33rd St at NW corner,6,40.746632001244755,-73.98188200020866
1267,Park Ave & 32nd St at SW corner,6,40.74572300059532,-73.98253100051477
1268,Park Ave & 32nd St at SW corner,6,40.745821000532125,-73.98257599995004
1269,Park Ave & 28th St at NW corner,6,40.74348400046042,-73.98427999965186
1270,Park Ave & 28th St at SW corner,6,40.74339400063181,-73.98440899974717
1271,Park Ave & 28th St at SW corner,6,40.74335100130441,-73.98430199990662
1272,Park Ave & 23rd St at NW corner,6,40.74041900100624,-73.98645199968254
1273,Park Ave & 22nd St at SW corner,6,40.739501001257324,-73.98713400015563
1274,Park Ave & 23rd St at SW corner,6,40.740097000656675,-73.9866009998598
1275,Park Ave & 23rd St at SW corner,6,40.740180000468335,-73.986617000562
1276,Park Ave & 22nd St at NW corner,6,40.73967400068404,-73.9870400000941
1277,Park Ave & 22nd St at NE corner,6,40.73947700045013,-73.98656199960939
1278,4th Ave & 15th St at SW corner,L-N-Q-R-4-5-6,40.73518400101395,-73.98979299965407
1279,4th Ave & 14th St at SW corner,L-N-Q-R-4-5-6,40.73449500052942,-73.99031099975376
1280,4th Ave & 14th St at SW corner,L-N-Q-R-4-5-6,40.73444400121308,-73.99018400013593
1281,Lafayette St & Astor Pl at NW corner,6,40.72996800057844,-73.99141000058913
1282,Lafayette St & Bleecker St at SW corner,B-D-F-M-6,40.72595800077617,-73.99482899993009
1283,Lafayette St & Bleecker St at NW corner,B-D-F-M-6,40.72604700121833,-73.99475899970194
1284,Lafayette St & Spring St at NW corner,6,40.72246800103744,-73.99739699950852
1285,Lafayette St & Spring St at SW corner,6,40.722390000708856,-73.99743700043341
1286,Lafayette St & Canal St at NE corner,J-N-Q-R-Z-6,40.71830400070744,-74.0001379998269
1287,Lafayette St & Canal St at NE corner,J-N-Q-R-Z-6,40.71835800056549,-74.00021600013719
1288,Centre St & Reade St at NW corner,J-Z-4-5-6,40.71383900108805,-74.00386400025366
1289,Centre St & Reade St at NW corner,J-Z-4-5-6,40.71389900123257,-74.00364200017525
1290,Broadway & John St at SE corner,A-C-J-Z-2-3-4-5,40.710166000507584,-74.00942399945866
1291,Broadway & John St at NE corner,A-C-J-Z-2-3-4-5,40.710165000686324,-74.0091820004986
1292,Broadway & Rector St at SE corner,4-5,40.70843600062149,-74.01129800040033
1293,Broadway & Rector St at SW corner,4-5,40.70731500049802,-74.01216100025319
1294,Broadway & Rector St at SW corner,4-5,40.70742800113711,-74.0120670002674
1295,Broadway & Rector St at NW corner,4-5,40.70757700080692,-74.01192700009697
1296,Broadway & Rector St at NW corner,4-5,40.70767100100558,-74.01185400048746
1297,Broadway & Battery Pl at NW corner,4-5,40.70482500104643,-74.01457200044764
1298,Broadway & Battery Pl at NW corner,4-5,40.70479500097432,-74.01445399975543
1299,State & Battery Pl at SW corner,4-5,40.704157000512254,-74.01450900039929
1300,Court St & Joralemon St at SW corner,R-2-3-4-5,40.6924890010196,-73.99119299980289
1301,White Plains Rd & Pelham Pkwy at NW corner,2-5,40.85804100123782,-73.86771799992901
1302,White Plains Rd & Pelham Pkwy at NE corner,2-5,40.858029001261166,-73.86748100053643
1303,Boston Rd & 174th St at SE corner,2-5,40.837241001230645,-73.8875599996495
1304,Boston Rd & 174th St at NE corner,2-5,40.83730600079729,-73.88728699953579
1305,Southern Blvd & Freeman St at SE corner,2-5,40.8300740012204,-73.89148600013908
1306,Southern Blvd & Freeman St at NE corner,2-5,40.83017700062631,-73.89148200051581
1307,Westchester Ave & Simpson St at SW corner,2-5,40.823884001338456,-73.89319699979643
1308,Westchester Ave & Simpson St at SE corner,2-5,40.82411800130335,-73.89273100008232
1309,,2-5,40.81936800111269,-73.9019659997349
1310,Prospect Ave & Longwood Ave at NE corner,2-5,40.81956200063568,-73.90149799997626
1311,Prospect Ave & Longwood Ave at NE corner,2-5,40.81968400048655,-73.90134800001505
1312,Melrose Ave & 149th St at SW corner,2-5,40.81597100062911,-73.91798299963307
1313,3rd Ave & 149th St at SE corner,2-5,40.81588100116514,-73.9175219996443
1314,Melrose Ave & 149th St at SW corner,2-5,40.81603300072261,-73.91806399995069
1315,3rd Ave & 149th St at SE corner,2-5,40.81585300110098,-73.91775899967917
1316,Lenox Ave & 135th St at SE corner,2-3,40.81389600073001,-73.94083099959454
1317,Lenox Ave & 135th St at NE corner,2-3,40.81418800085377,-73.94061799997505
1318,Lenox Ave & 125th St at SE corner,2-3,40.807548000480146,-73.94546299966714
1319,Lenox Ave & 125th St at NE corner,2-3,40.80787500093137,-73.945228999462
1320,Lenox Ave & 116th St at SE corner,2-3,40.80182200123424,-73.94965099957926
1321,Lenox Ave & 116th St at NE corner,2-3,40.80211100107465,-73.94943700001487
1322,Lenox Ave & 111th St at NW corner,2-3,40.79903300072079,-73.95205800023811
1323,74th St & Roosevelt Ave at NE corner,E-F-M-R-7,40.74702500122365,-73.89141299998515
1324,47th St & Queens Blvd at SW corner,7,40.74298700125322,-73.91793600043529
1325,47th St & Queens Blvd at NW corner,7,40.743134000552736,-73.91789500035947
1326,34th St & Queens Blvd at SW corner,7,40.74449400126545,-73.93089399960141
1327,34th St & Queens Blvd at NW corner,7,40.74465800129618,-73.93086500002174
1328,Vernon Blvd & 50th Ave at SW corner,7,40.74258800113779,-73.95425199947056
1329,Vernon Blvd & 50th Ave at SW corner,7,40.74265400125796,-73.9542319994457
1330,Jackson Ave & 50th Ave at NE corner,7,40.742496000964564,-73.95248200013708
1331,Jackson Ave & 50th Ave at NW corner,7,40.74259300084098,-73.9528499998683
1332,3rd Ave & 42nd St at SW corner,GS-4-5-6-7,40.750851000758196,-73.9750780002956
1333,Broadway & 43rd St at SW corner,A-C-E-N-Q-R-GS-1-2-3-7,40.756476000902964,-73.98631099958254
1334,Madison Ave & 42nd St at NE corner,GS-4-5-6-7,40.7528300011463,-73.97891700040977
1335,Vanderbilt Ave & 42nd St at SE corner,GS-4-5-6-7,40.75221800110309,-73.97839600008128
1336,Vanderbilt Ave & 42nd St at SE corner,GS-4-5-6-7,40.75227900115704,-73.97828000036
1337,Vanderbilt Ave & 42nd St at NW corner,GS-4-5-6-7,40.752717000936094,-73.97848700028274
1338,Park Ave & 42nd St at SW corner,GS-4-5-6-7,40.75218400065143,-73.9780479995566
1339,4th Ave & 15th St at SW corner,L-N-Q-R-4-5-6,40.735311000881744,-73.99026500004705
1340,Broadway & Waverly Pl at NW corner,N-R,40.729778001280046,-73.99326199971199
1341,New Utrecht Ave & Bay Ridge Ave at SE corner,D,40.62036000068281,-73.99854999970876
1342,New Utrecht Ave & 77th St at NE corner,D,40.61401800111833,-74.00037799992451
1343,Lorimer St & Broadway at NW corner,J-M,40.703454000791794,-73.9465360001842
1344,Lorimer St & Broadway at SW corner,J-M,40.70332100121268,-73.9466129996701
1345,Bogart St & Harrison Pl at NW corner,L,40.706073001088164,-73.93363299968442
1346,Jefferson St & Wyckoff Ave at NW corner,L,40.70722900118076,-73.92372499972215
1347,Jefferson St & Wyckoff Ave at SW corner,L,40.707071000780594,-73.92387699983635
1348,Stanhope St & Wycoff Ave at SE corner,L,40.70324800061511,-73.91771999944864
1349,Stanhope St & Wycoff Ave at SW corner,L,40.70335300110286,-73.91795699971256
1350,Norman St & Wycoff Ave at NE corner,L,40.69518600072664,-73.90306500051776
1351,Covert St & Wycoff Ave at NW corner,L,40.695201000959074,-73.90376400051396
1352,8th Ave & 51st St at NE corner,C-E,40.76290000114962,-73.98541200012495
1353,8th Ave & 43rd St at SW corner,A-C-E-N-Q-R-S-1-2-3-7,40.7579290004981,-73.98954699968785
1354,8th Ave & 42nd St at NW corner,A-C-E-N-Q-R-S-1-2-3-7,40.757463000984714,-73.98998399962618
1355,8th Ave & 15th St at NE corner,A-C-E-L,40.7404100005735,-74.00174999957133
1356,8th Ave & 15th St at NW corner,A-C-E-L,40.74059800103158,-74.00218499982167
1357,8th Ave & 14th St at NE corner,A-C-E-L,40.73977600046091,-74.00225599996726
1358,Jay St & Fulton St at NE corner,A-C-F-R,40.691559000473795,-73.98720800044205
1359,Jay St & Fulton St at NW corner,A-C-F-R,40.69170000093467,-73.9874610000183
1360,William St & John St at NE corner,A-C-J-Z-2-3-4-5,40.70863000079609,-74.00699900039699
1361,William St & Fulton St at SE corner,A-C-J-Z-2-3-4-5,40.70920000094568,-74.00666400036947
1362,William St & Fulton St at SE corner,A-C-J-Z-2-3-4-5,40.709046001177306,-74.00681400053982
1363,5th-6th Aves & 42nd St at S corner,B-D-F-M-7,40.75417500097467,-73.9828709999326
1364,5th-6th Aves & 42nd St at S corner,B-D-F-M-7,40.75421300104183,-73.98298399998997
1365,Madison Ave & 42nd St at SW corner,GS-4-5-6-7,40.75284600072061,-73.97979799992392
1366,Madison Ave & 42nd St at NW corner,GS-4-5-6-7,40.75308700109098,-73.97953699959879
1367,,R-1,40.70131300066155,-74.01347900040479
1368,15th St & Avenue H at SE corner (exit only),B-Q,40.62988400115366,-73.96188199965685
1369,New Utrecht Ave & Bay Ridge Ave at SW corner (exit only),D,40.62037900056161,-73.99876399943231
1370,New Utrecht Ave & 77th St at NW corner (exit only),D,40.61405400128003,-74.0005849997251
1371,123rd St & Jamaica Ave at SE corner (exit only),J-Z,40.70059600065851,-73.82723900051478
1372,Church St & Warren St at SE corner (exit only),A-C-E-2-3,40.71420000056852,-74.00835700041317
1373,Clinton Ave & Fulton Ave at SE corner (exit only),C,40.68331700094566,-73.9667409996886
1374,Rockaway Ave & Fulton St at SE corner (exit only),A-C,40.67801700045316,-73.91066100027744
1375,Rockaway Ave & Fulton St at SW corner (exit only),A-C,40.67814200121149,-73.9108749995004
1376,Grand Concourse & McClellan St at SE corner (exit only),B-D,40.83291200110254,-73.9188220002794
1377,McDonald Ave & Avenue J at NW corner (exit only),F,40.62426300097217,-73.97604899977784
1378,McDonald Ave & Gravesend Neck Rd at SW corner (exit only),F,40.59505300079702,-73.97362300000135
1379,63rd Rd & Queens Blvd at NE corner (exit only),M-R,40.73041700087341,-73.86237300010245
1380,Broadway & 238th St at SE corner (exit only),1,40.885226001157726,-73.90043899950633
1381,10th Ave & 215th St at NE corner (exit only),1,40.869729001081936,-73.91495400002059
1382,Broadway & 168th St at SE corner (exit only),A-C-1,40.84071700117251,-73.93971999958484
1383,Broadway & 104th St at SE corner (exit only),1,40.79958400083151,-73.96809100000151
1384,7th Ave & 13th St at NE corner (exit only),F-L-M-1-2-3,40.73784600105475,-73.99993000024548
1385,Greenwich St & Rector St at NW corner (exit only),1,40.70819100117198,-74.0135820005788
1386,Nostrand Ave & Avenue D at SW corner (exit only),2-5,40.640743001030124,-73.94859699995564
1387,Park Ave & 42nd St at SE corner (exit only),GS-4-5-6-7,40.751721000589924,-73.97719700027268
1388,Lenox Ave & 145th St at SE corner (exit only),3,40.820161001075775,-73.93625300003816
1389,Lenox Ave & 145th St at NE corner (exit only),3,40.82060200123922,-73.93593300058303
1390,Baychester Ave & Tillotson Ave at NW corner (exit only),5,40.87933000123471,-73.8378579995729
1391,,5,40.870039000806415,-73.84572400008211
1392,Jackson Ave & 50th Ave at SE corner (exit only),7,40.74235100054067,-73.95272299982574
1393,Jackson Ave & 50th Ave at SW corner (exit only),7,40.742432000681546,-73.95315599969791
1394,,A,40.67220800055097,-73.83458899973229
1395,Broadway & Canal St at NE corner,J-N-Q-R-Z-6,40.71949800081754,-74.00160600028069
1396,Broadway & Canal St at SE corner,J-N-Q-R-Z-6,40.71921800074324,-74.00185000058052
1397,Broadway & Canal St at SE corner,J-N-Q-R-Z-6,40.7191660010994,-74.00177400057154
1398,,B-Q,40.60831900122436,-73.95735199997993
1399,Nassau St & Cedar St at SE corner,J-Z,40.70802700118156,-74.00981399971742
1400,Broad St & Wall St at SE corner,J-Z,40.70691100067734,-74.01049400001321
1401,Broad St & Wall St at SW corner,J-Z,40.70711700107803,-74.01082099961708
1402,Broad St & Wall St at SE corner,J-Z,40.706887000503954,-74.01068700001736
1403,Central Park West & 60th St at West corner,A-B-C-D-1,40.76871900078499,-73.98178799960083
1404,8th Ave & 33rd St at SE corner,A-C-E,40.75129100128222,-73.99388700059174
1405,8th Ave & 33rd St at NE corner,A-C-E,40.751432000538685,-73.99353799958011
1406,8th Ave & 33rd St at NW corner,A-C-E,40.751677001041465,-73.99410699989198
1407,8th Ave & 33rd St at SW corner,A-C-E,40.75156100116494,-73.99424299949561
1408,8th Ave & 33rd St at SW corner,A-C-E,40.75153900049462,-73.99418100023364
1409,6th Ave & 33rd St at SW corner,B-D-F-M-N-Q-R,40.748950001145644,-73.98862300020284
1410,6th Ave & 32nd St at NW corner,B-D-F-M-N-Q-R,40.74874600089612,-73.98877399965104
1411,3rd Ave & 53rd St at SE corner,E-M-6,40.757475000640405,-73.96925500021416
1412,3rd Ave & 53rd St at NE corner,E-M-6,40.757718001111435,-73.96916100015109
1413,3rd Ave & 53rd St at NE corner,E-M-6,40.75768500056655,-73.96912500027557
1414,Broadway & 96th St at SW corner,1-2-3,40.79307000107887,-73.97317399942827
1415,Broadway & 96th St at SE corner,1-2-3,40.79292300067821,-73.9728239999685
1416,Broadway & 96th St at SW corner,1-2-3,40.79320900058135,-73.97307400052732
1417,Broadway & 96th St at SE corner,1-2-3,40.79306500077402,-73.97272200045094
1418,Broadway & 86th St at NE corner,1,40.78902000087987,-73.97632999957456
1419,7th Ave & 42nd St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,40.755747001338875,-73.98687500010413
1420,7th Ave & 41st St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,40.75524800118381,-73.98736200044934
1421,7th Ave & 41st St at SE corner,A-C-E-N-Q-R-S-1-2-3-7,40.75533400046241,-73.98719999982498
1422,7th Ave & 32nd St at W corner,1-2-3,40.7497900008854,-73.99172100054427
1423,7th Ave & 34th St at SE corner,1-2-3,40.75081000090775,-73.99048100025472
1424,7th Ave & 34th St at NE corner,1-2-3,40.75102000101607,-73.99032299994965
1425,7th Ave & 28th St at SE corner,1,40.747036001241725,-73.99313799966046
1426,7th Ave & 28th St at NE corner,1,40.74721600063904,-73.9931210005819
1427,Lexington Ave & 43rd St at SE corner,GS-4-5-6-7,40.75180100079736,-73.97529399972599
1428,Lexington Ave & 42nd St at NE corner,GS-4-5-6-7,40.75134500116441,-73.97540899973602
1429,Lexington Ave & 42nd St at NW corner,GS-4-5-6-7,40.75170100129494,-73.97608700001928
1430,Dyre Ave & Light St at NE corner,5,40.88798000090471,-73.83119500057741
1431,Baychester Ave & Tillotson Ave at NW corner,5,40.87951900113377,-73.83795799940899
1432,Seymour Ave & Gun Hill Rd at SE corner,5,40.87011700049922,-73.84586900015995
1433,Esplanade & Laconia Ave at NE corner,5,40.85880400108614,-73.8555149994399
1434,Esplanade & Paulding Ave at W corner,5,40.85454400085474,-73.86024800048996
1435,Main St & Roosevelt Ave at NE corner,7,40.759908000810555,-73.8290190005471
1436,Main St & Roosevelt Ave at NE corner,7,40.760004001212614,-73.82862999954394
