borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude
MANHATTAN,1089829,525,WEST 122 STREET,121191628,10027,2018-03-22,PARTNERSHIP,N,40.811006,-73.959143
MANHATTAN,1090376,424,WEST 52ND STREET,121187722,10019,2018-04-17,CORPORATION,N,40.765113,-73.988953
MANHATTAN,1090819,59,WARREN ST,121190497,10007,2018-04-26,PARTNERSHIP,N,40.714793,-74.009357
MANHATTAN,1020571,327,EAST 22ND STREET,121186625,10010,2018-05-04,OTHER,N,40.736893,-73.980583
MANHATTAN,1051260,511,EAST 86TH STREET,123062078,10028,2018-05-10,INDIVIDUAL,N,40.77569,-73.946535
MANHATTAN,1090813,68,SPRING STREET,110146486,10012,2018-05-16,PARTNERSHIP,N,40.722443,-73.997482
MANHATTAN,1090347,44,W. 128TH STREET,122727987,10027,2018-05-23,INDIVIDUAL,N,40.808929,-73.942296
MANHATTAN,1090661,110,CHARLTON STREET,121191263,10014,2018-05-17,CORPORATION,N,40.727422,-74.008392
MANHATTAN,1038564,232,EAST 54TH STREET,121190111,10022,2018-05-17,PARTNERSHIP,N,40.757953,-73.968073
MANHATTAN,1090220,440,EAST 115 STREET,122961688,10029,2018-06-19,CORPORATION,N,40.794897,-73.93493
MANHATTAN,1050732,427,EAST 90TH STREET,123325687,10128,2018-06-14,PARTNERSHIP,N,40.779124,-73.946745
MANHATTAN,1090814,215,WEST 28TH STREET,121185813,10001,2019-02-06,PARTNERSHIP,N,40.747544,-73.994063
MANHATTAN,1090183,407,LENOX AVENUE,121187660,10037,2018-07-25,CORPORATION,N,40.811202,-73.942995
MANHATTAN,1090812,208,E 119TH ST.,122228222,10035,2018-07-27,PARTNERSHIP,N,40.799686,-73.938125
MANHATTAN,1089663,8,EAST 132 STREET,121191753,10037,2018-07-31,INDIVIDUAL,N,40.810646,-73.938541
MANHATTAN,1056462,814,AMSTERDAM AVENUE,123305878,10025,2018-08-02,PARTNERSHIP,N,40.796448,-73.968633
MANHATTAN,1090820,611,W 56 ST,121190585,10019,2018-08-21,PARTNERSHIP,N,40.769861,-73.992404
MANHATTAN,1090708,206,WEST 95 STREET,122484524,10025,2018-08-23,PARTNERSHIP,N,40.793518,-73.971209
MANHATTAN,1091569,39,WEST 23RD STREET,121190424,10010,2018-08-28,CORPORATION,N,40.742131,-73.990931
MANHATTAN,1090401,249,E 50 STREET,121191129,10022,2018-08-28,PARTNERSHIP,N,40.755363,-73.969652
MANHATTAN,1051619,94,EAST 111 STREET,122240887,10029,2018-08-31,CORPORATION,N,40.796231,-73.945858
MANHATTAN,1089719,2171,FREDERICK DOUGLAS BLVD,122573465,10026,2018-09-13,CORPORATION,N,40.805197,-73.954816
MANHATTAN,1091650,416,LENOX AVE,121204124,10037,2018-09-19,CORPORATION,N,40.811408,-73.942825
MANHATTAN,1091575,30,EAST 29TH STREET,121204552,10016,2018-09-21,CORPORATION,N,40.744485,-73.984926
MANHATTAN,1091577,540,WEST 21ST STREET,121187820,10011,2019-05-20,CORPORATION,N,40.74697,-74.006475
MANHATTAN,1002657,111,MULBERRY STREET,121189374,10013,2019-06-19,CORPORATION,N,40.71758,-73.998301
MANHATTAN,1026982,547,WEST 47 STREET,121204302,10036,2019-06-24,PARTNERSHIP,N,40.763524,-73.994845
MANHATTAN,1046469,1045,MADISON AVENUE,121188366,10075,2019-07-01,CORPORATION,N,40.776835,-73.961738
MANHATTAN,1030422,214,WEST 72ND STREET,121204516,10023,2019-07-08,PARTNERSHIP,N,40.779041,-73.982665
MANHATTAN,1014526,531,SIXTH AVENUE,123174803,10011,2019-07-16,CORPORATION,N,40.737512,-73.996742
MANHATTAN,1090655,401,WEST STREET,121204035,10014,2019-07-16,PARTNERSHIP,N,40.733488,-74.01024
MANHATTAN,1013740,214,WEST 15TH STREET,121189052,10011,2019-07-17,CORPORATION,N,40.739538,-73.999899
MANHATTAN,1054351,159,EAST 118TH STREET,121188473,10035,2019-07-19,CORPORATION,N,40.799692,-73.940069
MANHATTAN,1004593,238,EAST 3RD STREET,123167447,10009,2019-10-25,CORPORATION,N,40.722255,-73.982001
MANHATTAN,1090861,100,FAIRVIEW AVE,123366302,10040,2019-08-21,CORPORATION,N,40.856657,-73.932473
MANHATTAN,1079727,101,EAST 2ND ST,123419782,10009,2019-08-30,CORPORATION,N,40.723639,-73.987322
MANHATTAN,1090785,324,EAST 93 STREET,123509499,10128,2019-09-05,PARTNERSHIP,N,40.781822,-73.947353
MANHATTAN,1078398,500,WEST 22ND STREET,121190647,10011,2019-09-18,PARTNERSHIP,N,40.74705,-74.004742
MANHATTAN,1033645,2505,BROADWAY,123558051,10025,2019-09-18,PARTNERSHIP,N,40.793024,-73.972982
MANHATTAN,1091585,1230,MADISON AVENUE,123470902,10128,2019-10-08,PARTNERSHIP,N,40.782589,-73.957564
MANHATTAN,1060495,2750,FREDERICK DOUGLASS BOULEVARD,123872363,10039,2019-11-01,PARTNERSHIP,N,40.823599,-73.941348
MANHATTAN,1800583,2754,FREDERICK DOUGLASS BOULEVARD,123872416,10039,2019-11-01,PARTNERSHIP,N,40.823706,-73.941268
MANHATTAN,1091579,302,EAST 2ND STREET,121204641,10009,2019-11-04,NYC AGENCY,N,40.72013,-73.979361
MANHATTAN,1091641,443,WEST 54TH STREET,121189007,10019,2019-11-04,PARTNERSHIP,N,40.766537,-73.988397
MANHATTAN,1033583,2461,BROADWAY,121275707,10024,2020-02-11,PARTNERSHIP,N,40.791567,-73.974048
MANHATTAN,1091604,451,10TH AVENUE,121205454,10001,2019-12-30,CORPORATION,N,40.755347,-73.998603
MANHATTAN,1090824,167,CHRYSTIE STREET,123399107,10002,2020-01-06,PARTNERSHIP,N,40.720791,-73.992485
MANHATTAN,1051432,11,WEST 116 ST,121204543,10026,2020-02-07,PARTNERSHIP,N,40.800912,-73.94702
MANHATTAN,1091596,15,WEST 96TH STREET,121192404,10025,2020-02-11,PARTNERSHIP,N,40.792001,-73.965467
MANHATTAN,1019620,359,SECOND AVENUE,123800093,10010,2020-02-13,CORPORATION,N,40.736429,-73.981983
MANHATTAN,1091627,181,EAST 101 STREET,121205203,10029,2020-02-21,CORPORATION,Y,40.788668,-73.947658
MANHATTAN,1061567,449,CONVENT AVENUE,122620681,10031,2020-02-21,CORPORATION,N,40.827501,-73.944123
MANHATTAN,1091642,540,6 AVENUE,121204801,10011,2020-02-27,CORPORATION,N,40.737721,-73.996565
MANHATTAN,1086559,100,CLAREMONT AVENUE,121189436,10027,2020-03-25,CORPORATION,N,40.811647,-73.962535
MANHATTAN,1091581,221,EAST 117TH STREET,121205481,10035,2020-06-25,CORPORATION,N,40.798358,-73.93886
MANHATTAN,1052673,300,EAST 103 STREET,121205597,10029,2020-05-14,CORPORATION,N,40.788652,-73.943802
MANHATTAN,1091631,200,EAST 34TH STREET,121205221,10016,2020-06-09,INDIVIDUAL,N,40.745673,-73.978014
